id,cluster,Lat,Lon
4747,Reform cases,-1.037239,29.71228
4750,Reform cases,-25.9015,32.59739
4751,Reform cases,16.242,78.685
4752,Reform cases,60.984,-45.999
4753,Resists cases,22.006,96.159
4757,Transform cases,43.4867,-82.5647
4760,Transform cases,23.00979,111.7437
4763,Reform cases,19.8206,-155.4682
4764,Resists cases,44.254,17.891
4769,Resists cases,-2.879,-79.4009
4770,Resists cases,17.867,-99.688
4771,Reform cases,33.82139,-115.3939
4772,Transform cases,36.806,10.181
4773,Reform cases,35.36094,138.728
4776,Reform cases,-21.26843,-66.31538
4778,Resists cases,32.5224,-115.3947
4779,Reform cases,38.2679,141.009
4783,Reform cases,11.534,104.896
4787,Resists cases,32.426,52.648
4788,Transform cases,29.46,55.662
4789,Resists cases,31.32573,48.68631
4790,Transform cases,40.7363,19.6579
4791,Resists cases,-4.1347,123.1235
4793,Reform cases,35.5544,-115.4682
4795,Reform cases,55.205,11.959
4796,Reform cases,38.276,141.023
4798,Reform cases,26.475,80.242
4800,Transform cases,40.66407,-115.4272
4803,Reform cases,43.18102,-79.92666
4806,Reform cases,12.62271,-8.039134
4811,Reform cases,38.23148,-77.78403
4812,Reform cases,49.538,-1.8808
4816,Resists cases,-21.2551,-159.7535
4817,Reform cases,44.0943,6.301861
4823,Reform cases,69.726,30.044
4829,Resists cases,47.097,-4.151
4830,Reform cases,-23.51259,-46.85215
4832,Reform cases,-11.505,-61.368
4835,Reform cases,24.609,-101.43
4836,Reform cases,21.2907,-89.4434
4837,Reform cases,25.56567,-103.0476
4838,Transform cases,31.828,-110.7666
4840,Reform cases,44.0206,-103.733
4841,Reform cases,-26.873,121.95
4842,Reform cases,-25.86258,28.19588
4843,Resists cases,6.595,3.379
4844,Reform cases,47.894,33.283
4845,Resists cases,14.4022,76.7387
4846,Resists cases,13.20117,-87.15147
4849,Reform cases,24.708,-101.646
4850,Reform cases,49.197,87.483
4855,Transform cases,53.245,-60.772
4856,Resists cases,70.375,68.492
4858,Reform cases,67.938,32.924
4859,Reform cases,73.508,80.594
4860,Transform cases,45.629,-122.673
4862,Transform cases,0.7754,36.3715
4863,Reform cases,-33.13859,136.4175
4864,Reform cases,27.63638,85.2936
4865,Reform cases,68.651,68.251
4866,Resists cases,54.711,155.763
4867,Resists cases,10.8783,123.4082
4869,Reform cases,-1.247,36.897
4870,Reform cases,30.467,31.187
4872,Resists cases,40.857,-80.675
4873,Transform cases,-9.5667,124.2333
4874,Reform cases,22.366,-103.805
4875,Reform cases,16.885,97.602
4878,Reform cases,70.315,68.395
4879,Reform cases,71.25,72.11
4880,Reform cases,69.369,88.172
4881,Resists cases,18.1119,106.4081
4882,Resists cases,-24.2805,29.8613
4887,Transform cases,30.35485,-85.8017
4890,Reform cases,67.729,-164.543
4891,Resists cases,-0.1476,37.3144
4894,Reform cases,64.497,-110.27
4895,Transform cases,8.914,-83.557
4897,Reform cases,27.77739,85.24455
4899,Reform cases,69.704,170.255
4901,Reform cases,-9.033157,-54.92318
4903,Resists cases,5.599,5.502
4904,Resists cases,20.81469,105.6582
4905,Reform cases,68.052,-162.941
4906,Reform cases,77.678,-69.51
4907,Transform cases,-33.6745,18.433
4908,Reform cases,-23.6687,-46.4614
4911,Transform cases,19.361,72.818
4912,Reform cases,-32.0072,-52.0365
4915,Transform cases,-32.06873,151.9944
4917,Resists cases,-0.8292,128.3303
4918,Resists cases,42.90633,19.43893
4920,Transform cases,25.4687,-80.4776
4924,Resists cases,24.8798,79.5498
4925,Resists cases,53.83,88.172
4927,Resists cases,-1.098,-75.775
4929,Reform cases,65.027,117.093
4931,Reform cases,-32.43326,150.1408
4932,Reform cases,37.74121,45.38572
4933,Transform cases,47.70956,-91.70806
4934,Transform cases,-30.8158,-53.8931
4935,Reform cases,36.986,-121.599
4940,Reform cases,11.2939,49.1951
4941,Transform cases,19.42954,-99.21775
4942,Resists cases,46.61897,32.71493
4946,Reform cases,-25.4284,-49.2733
4948,Reform cases,-23.2728,-46.4512
4949,Resists cases,-0.0502,29.5143
4950,Transform cases,14.09366,-60.96452
4953,Reform cases,37.6309,-109.8676
4954,Reform cases,-37.31448,143.0323
4955,Transform cases,40.62907,-74.15222
4956,Transform cases,42.1742,1.8583
4963,Transform cases,-30.3621,28.8014
4964,Reform cases,53.74464,-90.08066
4966,Reform cases,38.95983,-90.37319
4967,Reform cases,-11.005,-76.4108
4968,Reform cases,45.016,14.605
4969,Transform cases,20.64486,-88.27013
4970,Transform cases,-19.7789,-69.15842
4973,Transform cases,13.312,80.3
4975,Transform cases,20.73861,-89.285
4977,Resists cases,-33.90987,151.1847
4984,Resists cases,11.3498,99.5561
4985,Reform cases,48.288,17.265
4986,Resists cases,12.16548,-86.30466
4990,Reform cases,32.04126,118.7937
4995,Transform cases,-35.557,138.619
4996,Resists cases,68.3486,-166.7871
4998,Resists cases,19.47022,-70.7516
4999,Reform cases,12.4304,122.0633
5002,Reform cases,-9.3278,124.782
5003,Reform cases,6.763937,-58.14652
5005,Reform cases,13.30617,104.0351
5006,Resists cases,-32.76562,-71.488
5010,Reform cases,-0.274674,36.04668
5011,Reform cases,-18.9118,47.5766
5012,Reform cases,28.62508,77.32769
5013,Reform cases,5.70814,0.021068
5014,Resists cases,6.938113,79.89051
5015,Reform cases,47.95119,106.7906
5016,Reform cases,-32.69241,-71.45147
5017,Reform cases,51.41634,18.594360000000002
5018,Transform cases,20.5355,-101.1934
5019,Reform cases,31.62592,74.42046
5020,Reform cases,8.242453,79.82176
5021,Reform cases,41.1079,1.18808
5022,Transform cases,20.967,-89.621
5027,Reform cases,37.7727,-0.7859
5029,Transform cases,23.71671,90.45128
5030,Transform cases,-51.71701,-72.30906
5031,Reform cases,8.3771,76.9926
5036,Transform cases,-10.84646,40.51449
5037,Reform cases,28.63,95.65
5039,Transform cases,57.75108,-111.6759
5042,Reform cases,21.33819,105.8345
5043,Reform cases,18.1576,-91.603
5045,Reform cases,6.372015,2.435364
5047,Transform cases,-3.427917,151.5676
5049,Reform cases,51.69944,29.95512
5051,Transform cases,20.95503,-89.80873
5052,Reform cases,53.08248,-109.3086
5053,Transform cases,27.26,95.6
5054,Resists cases,26.19241,91.9075
5055,Reform cases,-6.846498,-43.47891
5056,Transform cases,22.7765,100.9732
5057,Resists cases,-64.6,-61.04
5058,Reform cases,69.26,-171.44
5060,Resists cases,27.61844,95.42175
5063,Transform cases,-65.53,53.85
5066,Transform cases,-65.94,73.86
5068,Reform cases,50.16546,-114.8923
5071,Resists cases,-26.8102,27.8277
5072,Reform cases,-11.2795,-55.4472
5073,Transform cases,-35.80173,-70.08402
5075,Reform cases,-26.9704,26.7805
5076,Transform cases,-22.4287,29.3125
5078,Reform cases,39.02959,-84.66339
5079,Transform cases,-26.05601,28.02473
5080,Resists cases,-26.03789,28.08583
5083,Reform cases,-26.35009,-70.04303
5085,Reform cases,-26.21343,27.79126
5086,Reform cases,0.33549,-60.4
5088,Reform cases,43.171,-2.5471
5089,Resists cases,-26.08945,28.96713
5090,Resists cases,-9.0887810000000009,-45.6428
5091,Resists cases,-8.617828,-46.1225
5093,Reform cases,69.52,88.3
5094,Resists cases,-11.19282,-46.32537
5095,Transform cases,18.3424,-72.239
5096,Reform cases,-20.36,118.6
5097,Reform cases,-54.6,-35.93
5098,Resists cases,27.59,95.38
5105,Resists cases,-11.76284,-44.48296
5108,Reform cases,-3.0988,-45.0354
5109,Reform cases,18.46651,-97.40038
5110,Reform cases,42.88225,13.4919
5111,Resists cases,27.72724,-107.6515
5113,Reform cases,45.47674,2.056332
5114,Transform cases,28.03164,-16.56125
5115,Reform cases,-29.6197,30.3576
5116,Resists cases,19.99464,-98.64693
5117,Reform cases,-29.6475,31.1297
5119,Reform cases,-26.10139,27.86219
5120,Reform cases,19.52096,-102.4187
5121,Transform cases,39.45939,-6.334954
5124,Reform cases,-27.64674,25.60364
5125,Resists cases,-26.35967,25.90605
5126,Reform cases,37.0551,126.51220000000001
5127,Transform cases,-29.9689,30.9629
5129,Transform cases,-34.05344,18.34502
5131,Reform cases,34.702,135.245
5133,Reform cases,-26.226,28.019
5134,Resists cases,-24.2076,29.0196
5135,Transform cases,-29.91906,30.98473
5136,Resists cases,-29.9489,30.9848
5137,Reform cases,-23.9778,28.9136
5141,Resists cases,28.02142,113.3638
5145,Resists cases,6.273738,6.873803
5150,Resists cases,-24.6416,30.1371
5152,Reform cases,-10.71695,25.46974
5154,Reform cases,-29.9439,30.9682
5155,Reform cases,-11.674,160.244
5161,Reform cases,-29.9749,30.9418
5166,Resists cases,44.0378,2.8251
5167,Reform cases,-34.21406,18.658
5172,Resists cases,-26.0732,30.1088
5173,Reform cases,-20.42982,57.72861
5174,Resists cases,-27.849,30.1058
5177,Reform cases,-33.0933,18.2005
5180,Reform cases,39.0927,109.0379
5182,Resists cases,53.56,91.49
5183,Resists cases,53.69,87.92
5185,Transform cases,41.38505,2.175293
5186,Resists cases,53.7,86.89
5188,Reform cases,53.61,86.89
5189,Transform cases,53.7,56.08
5193,Reform cases,40.29682,-79.87392
5207,Transform cases,42.7397,1.1308
5208,Reform cases,6.440859,3.394775
5211,Reform cases,9.062,76.499
5214,Reform cases,-25.4188,30.1038
5216,Resists cases,-9.187017,-57.05103
5217,Reform cases,-6.15967,106.8269
5218,Reform cases,50.30425,-63.686279999999996
5222,Transform cases,9.9908,76.365
5223,Reform cases,45.41024,-73.42769
5228,Transform cases,40.39473,-79.854
5229,Transform cases,42.75486,-73.70322
5231,Resists cases,-7.791388,-47.74699
5232,Reform cases,40.8091,-73.9229
5233,Reform cases,45.56767,-122.7279
5236,Resists cases,34.023,130.91
5237,Transform cases,48.2905,-124.585
5238,Resists cases,53.52,86.83
5239,Reform cases,43.15,117.5
5240,Reform cases,55.64,37.68
5241,Resists cases,11.318,98.012
5243,Reform cases,15.1569,76.9152
5244,Reform cases,13.7079,-89.7201
5245,Reform cases,-13.60328,-38.53974
5246,Reform cases,42.21,116.53
5247,Reform cases,53.11,159.1
5248,Reform cases,-3.912348,102.2704
5251,Reform cases,-40.57485,-73.14217
5252,Reform cases,11.253,75.951
5257,Reform cases,49.14,119.75
5260,Reform cases,56.65,84.9
5261,Resists cases,27.5392,-105.4006
5262,Resists cases,-5.08,39.097
5263,Reform cases,-8.5612,120.3958
5264,Reform cases,64.56,39.85
5266,Reform cases,-10.03918,25.42779
5269,Transform cases,37.7954,-122.2967
5272,Resists cases,6.395654,-10.73743
5274,Reform cases,48.8833,2.4167
5284,Transform cases,42.1014,-72.5903
5286,Resists cases,18.80281,-98.87965
5288,Transform cases,65.23556,60.3025
5292,Resists cases,40.93,14.2
5293,Reform cases,46.6333,-1.8667
5297,Resists cases,42.017,12.51
5304,Reform cases,19.62133,-98.57391
5306,Reform cases,40.01,-75.16434
5308,Resists cases,54.005,86.63
5316,Reform cases,42.2798,-71.1627
5319,Transform cases,40.92689,-73.80547
5322,Resists cases,3.877133,98.53195
5324,Reform cases,18.69503,-97.38038
5326,Reform cases,17.42468,-91.49105
5329,Resists cases,16.98612,-93.15815
5331,Reform cases,58.31,48.65
5332,Reform cases,28.48453,-100.6901
5333,Reform cases,21.31081,-98.75461
5336,Transform cases,55.51,-106.58
5337,Reform cases,11.19726,125.0175
5338,Transform cases,-26.2,28.042
5340,Transform cases,53.5889,58.4529
5342,Resists cases,16.50193,-94.96027
5343,Reform cases,42.841,132.907
5344,Resists cases,8.7392,-11.7979
5345,Reform cases,44.52314,19.37512
5346,Reform cases,41.41287,2.207168
5348,Reform cases,42.698,2.9
5354,Transform cases,33.95,131.25
5356,Reform cases,35.2163,139.7165
5358,Resists cases,6.23,124.75
5360,Resists cases,55.596,13.024
5361,Resists cases,40.32,-3.6
5362,Reform cases,-5.889,106.033
5366,Reform cases,13.2682,-16.7604
5370,Reform cases,26.41831,-81.45057
5374,Transform cases,11.32206,104.0536
5376,Resists cases,50.77099,9.028358
5380,Reform cases,21.16971,-101.6827
5382,Reform cases,33.5282,73.2959
5383,Transform cases,42.66,76.72
5388,Reform cases,38.69544,-77.24073
5391,Reform cases,27.9195,-110.8722
5395,Transform cases,25.72507,-100.4834
5396,Reform cases,25.71702,-103.6284
5397,Resists cases,26.2691,92.79636
5398,Transform cases,56.40501,38.646
5399,Reform cases,20.46531,-89.66889
5403,Reform cases,40.56,69.63
5405,Transform cases,21.07633,-101.0349
5406,Transform cases,20.926,-89.128
5407,Resists cases,3.0678,31.7044
5408,Resists cases,-6.867104,39.20417
5409,Transform cases,20.35605,-87.33817
5410,Resists cases,19.75281,-99.01342
5412,Resists cases,18.7758,100.0085
5413,Transform cases,49.00455,2.570114
5415,Reform cases,41.81738,-8.710785
5416,Reform cases,25.7,104.47
5418,Resists cases,18.50468,-89.39816
5419,Reform cases,37.09709,111.9737
5421,Resists cases,4.009618,9.728533
5423,Reform cases,69.158,168.68
5424,Resists cases,-32.2626,-70.93735
5425,Resists cases,18.36731,-97.31458
5426,Transform cases,43.249,5.405
5428,Reform cases,-3.71793,-43.35649
5432,Resists cases,1.5711,127.8087
5434,Transform cases,38.01,-7.86
5435,Reform cases,40.84,14.29
5436,Reform cases,36.44364,-110.2967
5438,Transform cases,54.42,86.47
5439,Resists cases,26.97,93.66472
5440,Resists cases,16.98333,122.0167
5444,Resists cases,20.65889,-100.3422
5445,Reform cases,39.796,-104.9567
5453,Transform cases,43.83511,-79.0371
5463,Resists cases,19.46983,-98.84192
5464,Resists cases,17.43124,-93.15244
5465,Resists cases,-29.99475,-51.14762
5466,Reform cases,41.7,12.45
5468,Reform cases,53.51,10.01
5469,Reform cases,43.66042,7.213726
5470,Reform cases,67.4517,26.608
5471,Reform cases,49.40952,8.646523
5472,Reform cases,45.71,4.89
5473,Resists cases,59.956,10.82063
5474,Reform cases,10.0838,-85.7624
5475,Resists cases,56.07293,36.03466
5476,Resists cases,53.385,-6.357
5477,Resists cases,-10.89,-74.94
5478,Reform cases,59.381,28.155
5479,Resists cases,38.0766,23.6345
5480,Resists cases,48.57011,113.2344
5481,Reform cases,55.8273,-121.7882
5488,Reform cases,7.078105,79.85237
5492,Reform cases,36.51,-117.75
5493,Reform cases,20.65881,-100.4397
5494,Reform cases,53.37612,-117.5762
5495,Reform cases,19.11727,-99.76308
5497,Reform cases,32.68195,-96.73439
5498,Reform cases,37.86,-122.3
5499,Reform cases,2.84,98.22
5501,Reform cases,41.8289,-87.72261
5502,Reform cases,60.3684,28.6015
5503,Resists cases,46.64814,131.1514
5504,Resists cases,19.29575,-99.10028
5506,Transform cases,43.394,5.102
5507,Reform cases,45.44688,116.992
5512,Reform cases,19.5424,-99.32955
5514,Reform cases,9.1637,118.223
5515,Reform cases,19.35914,-99.16924
5517,Reform cases,20.67194,-100.5488
5518,Transform cases,18.03577,-94.52884
5519,Reform cases,52.71397,16.61213
5524,Resists cases,2.786527,-76.51704
5525,Transform cases,46.20122,2.357254
5526,Transform cases,20.58856,-100.391
5527,Resists cases,-0.1413546,31.87265
5528,Resists cases,49.61842,22.62539
5529,Reform cases,62.85491,29.33659
5530,Resists cases,11.661,104.823
5532,Transform cases,16.075,120.096
5533,Reform cases,42.58443,93.40302
5535,Resists cases,4.894621,101.9306
5536,Reform cases,20.49794,-100.4074
5537,Resists cases,20.06028,-100.0661
5538,Reform cases,31.98959,-116.8477
5543,Resists cases,13.73831,107.1936
5544,Reform cases,36.0479,103.8331
5546,Reform cases,-39.2737,-72.0881
5548,Reform cases,-10.78677,25.811
5571,Transform cases,52.24087,20.90787
5572,Resists cases,-10.56954,26.19405
5573,Resists cases,19.08905,-98.33394
5574,Reform cases,67.69772,26.97075
5578,Resists cases,36.73,-2.77
5580,Reform cases,37.32,141.02
5581,Resists cases,17.79707,-90.43259
5582,Resists cases,17.32442,-90.74982
5583,Transform cases,23.525,-100.825
5585,Reform cases,17.23525,-94.823
5590,Transform cases,39.764,140.043
5591,Transform cases,37.808,140.966
5592,Transform cases,36.9449,140.7108
5593,Transform cases,18.096800000000002,106.3955
5594,Reform cases,-8.5575,-53.4753
5597,Reform cases,48.36286,-78.19999
5604,Reform cases,20.38177,-99.99904
5605,Reform cases,41.71675,-118.0924
5606,Reform cases,20.677,-100.3095
5608,Reform cases,20.69992,-100.409
5610,Reform cases,69.39,86.22
5611,Reform cases,20.55469,-100.3392
5616,Reform cases,20.59912,-100.3499
5618,Resists cases,-7.747971,111.9466
5620,Resists cases,-27.45771,-68.683090000000007
5622,Reform cases,33.33,-112.13
5623,Transform cases,55.9353,-108.845
5625,Resists cases,6.085834,6.828092
5627,Transform cases,57.76,-105.05
5629,Reform cases,35.32,-111.63
5630,Reform cases,44.01,-81.138
5631,Resists cases,8.883715,126.2137
5632,Reform cases,52.85835,18.88104
5633,Reform cases,51.40199,-3.323957
5637,Transform cases,44.17,-81.63
5638,Reform cases,22.77305,-102.5892
5641,Reform cases,-32.40779,-70.42614
5642,Transform cases,-31.95901,-65.09537
5643,Transform cases,26.14155,-80.83054
5645,Reform cases,6.5003590000000004,-58.26077
5646,Reform cases,7.6739,-8.377
5648,Reform cases,40.52233,-112.1495
5649,Resists cases,13.22781,-87.35897
5652,Resists cases,31.05006,-112.9444
5653,Resists cases,7.134306,125.1643
5659,Reform cases,-15.4377,29.7769
5662,Reform cases,45.67284,-74.60678
5666,Reform cases,70.94934,-8.59145
5668,Reform cases,-14.03934,-70.52399
5672,Transform cases,67.09,-157.85
5686,Resists cases,37.6803,-6.536
5688,Reform cases,-28.80874,-65.49418
5693,Transform cases,42.3843,-103.2123
5696,Transform cases,47.20721,-2.046204
5698,Transform cases,45.53064,4.611168
5701,Reform cases,32.44938,-87.51391
5703,Reform cases,30.02677,-89.96917
5705,Resists cases,5.6264,-72.4227
5706,Transform cases,50.8991,17.3276
5711,Resists cases,5.3401,-76.1445
5714,Reform cases,36.61112,-79.35425
5717,Reform cases,-26.37463,31.72241
5718,Resists cases,6.698153,-73.51235
5731,Reform cases,42.11671,-86.45419
5736,Reform cases,42.24451,-70.9634
5738,Resists cases,15.6834,-88.13682
5740,Resists cases,7.0095,125.093
5742,Resists cases,8.0544,124.9251
5744,Transform cases,40.71881,-73.93197
5745,Resists cases,13.3168,120.948
5746,Resists cases,7.70418,125.9905
5747,Resists cases,8.9487,125.533
5748,Reform cases,37.53634,-109.5023
5751,Reform cases,2.539892,16.74569
5753,Reform cases,16.5649,121.2626
5754,Resists cases,20.02622,-97.53199
5755,Transform cases,50.64113,5.459991
5756,Reform cases,-22.25071,24.06853
5758,Resists cases,9.2891,122.9521
5762,Reform cases,49.41901,-91.65482
5766,Reform cases,21.67721,-157.9576
5770,Reform cases,35.73982,110.6227
5773,Transform cases,48.60187,-124.2758
5774,Reform cases,44.26217,-66.13564
5780,Resists cases,9.6461,123.859
5781,Reform cases,63.99,10.49
5783,Transform cases,56.24,-117.31
5786,Transform cases,10.5593,72.6443
5788,Reform cases,54.52,86.4
5790,Reform cases,53.34,89.07
5792,Transform cases,51.10964,15.92528
5793,Reform cases,51.2158,4.4312
5795,Resists cases,15.687,-96.363
5799,Reform cases,6.773716,78.89282
5800,Resists cases,-9.430834,147.2195
5804,Reform cases,67.6777,72.8588
5806,Reform cases,15.50133,120.2399
5807,Reform cases,41.59182,2.158127
5808,Reform cases,52.32527,4.743347
5810,Reform cases,50.9013,14.9057
5813,Reform cases,-11.92059,-77.13347
5814,Resists cases,27.588,-110.085
5815,Reform cases,42.6841,75.669
5817,Resists cases,15.10275,120.5248
5818,Resists cases,36.99076,98.5319
5819,Reform cases,18.96214,-98.28876
5821,Transform cases,43.567,1.427
5823,Reform cases,-0.8417971,102.2504
5824,Resists cases,19.53439,-97.52632
5825,Reform cases,68.01,70.78
5826,Transform cases,44.56,135.53
5833,Transform cases,48.63195,-124.3457
5836,Resists cases,50.86093,21.05512
5838,Resists cases,53.86873,-1.653464
5840,Reform cases,20.06004,-99.34567
5841,Resists cases,11.22151,103.4253
5842,Resists cases,9.340672,9.687645
5846,Resists cases,19.3747,-102.0672
5849,Reform cases,5.520309,-1.101379
5851,Resists cases,53.09268,21.63346
5852,Reform cases,13.75,100.49
5853,Reform cases,47.1188,15.36916
5854,Reform cases,41.63815,1.537418
5856,Transform cases,30.191,71.011
5859,Reform cases,21.14006,-86.8192
5860,Transform cases,53.96215,18.73959
5863,Reform cases,42.2778,43.31984
5864,Transform cases,14.58857,120.9708
5866,Transform cases,21.96805,81.2859
5868,Transform cases,45.902,115.366
5869,Reform cases,46.504,102.506
5872,Reform cases,47.77873,7.23124
5874,Reform cases,-2.831603,122.1535
5879,Reform cases,-3.477,103.9993
5884,Reform cases,51.17843,17.09576
5886,Reform cases,-26.18964,-59.55517
5889,Reform cases,-3.84018,103.8073
5890,Reform cases,49.82611,18.96794
5891,Reform cases,-7.683975,109.1375
5892,Transform cases,11.19863,119.4169
5894,Reform cases,36.45056,113.0509
5897,Reform cases,41.67509,111.7517
5899,Reform cases,49.7926,19.03948
5900,Resists cases,49.01404,8.306146
5906,Transform cases,59.83744,17.60971
5908,Reform cases,41.619,-7.792
5943,Reform cases,-3.824347,122.4651
5944,Reform cases,1.044137,104.1357
6010,Resists cases,48.23877,16.46169
6013,Reform cases,54.27555,18.24898
6018,Reform cases,5.065944,-75.46367
6019,Transform cases,19.67548,-99.38155
6023,Reform cases,51.74723,17.96917
6025,Reform cases,31.59959,-115.0763
6026,Reform cases,36.71411,-96.65314
6027,Resists cases,33.69749,-84.33494
6030,Resists cases,-37.714,-71.896
6032,Transform cases,34.70437,-113.7183
6034,Reform cases,39.0813,-0.5925
6037,Reform cases,15.34345,120.5275
6039,Resists cases,21.66936,-157.9501
6040,Reform cases,19.10265,-98.2362
6041,Transform cases,33.29755,-111.0706
6048,Reform cases,29.53458,-82.51499
6049,Resists cases,52.23,21
6051,Reform cases,-23.8391,151.2493
6054,Reform cases,0.4793588,127.985
6062,Reform cases,39.73104,111.2583
6065,Reform cases,44.89771,118.6029
6067,Reform cases,-11.7778,129.935
6068,Resists cases,20.59075,-100.4138
6085,Reform cases,28.0477,-113.637
6086,Reform cases,25.10596,103.9006
6089,Reform cases,45.8919,-1.57653
6090,Reform cases,20.64467,-100.2389
6095,Reform cases,20.64941,-100.2897
6102,Reform cases,45.832,5.29
6104,Reform cases,51.698,-5.121
6108,Reform cases,-2.6774,15.8189
6109,Reform cases,2.013848,16.99354
6110,Reform cases,41.76312,-72.69928
6111,Transform cases,-6.768626,108.654
6117,Reform cases,25.67588,-100.3162
6120,Resists cases,24.93314,92.809
6121,Reform cases,39.79047,-118.0813
6123,Transform cases,34.40021,69.36687
6124,Reform cases,46.07323,99.84375
6125,Resists cases,40.72397,-73.97301
6129,Transform cases,40.07439,72.0723
6130,Resists cases,41.35,77
6138,Resists cases,15.89747,-86.05011
6139,Transform cases,12.94048,79.88896
6145,Reform cases,32.94617,129.5975
6152,Transform cases,21.03195,-101.2521
6155,Reform cases,-12.57194,27.89133
6156,Reform cases,19.28216,-99.16517
6159,Reform cases,35.93326,-84.5549
6166,Transform cases,35.48382,35.84317
6167,Resists cases,20.05185,-99.2505
6168,Reform cases,39.91783,-75.12567
6172,Reform cases,41.49,-74.07
6174,Transform cases,40.47222,-5.216667
6176,Reform cases,8.106085,-57.41164
6177,Reform cases,39.22429,-121.0383
6179,Reform cases,75.48,59.55
6180,Resists cases,67.9775,36.96605
6181,Reform cases,67.70976,33.25792
6184,Transform cases,-0.828117,36.55535
6189,Reform cases,30.70229,-112.3256
6194,Transform cases,50.13333,19.21667
6199,Reform cases,41.94358,-70.57742
6204,Reform cases,42.65514,-73.75454
6208,Transform cases,33.78128,-118.2554
6211,Reform cases,40.72181,-73.97344
6212,Reform cases,41.79105,-71.38456
6221,Reform cases,62.02153,9.316406
6229,Transform cases,50.1,18.5667
6230,Reform cases,52.75429,5.587546
6233,Reform cases,39.93501,-75.20176
6237,Reform cases,5.474345,-53.91429
6240,Reform cases,36.80928,15.06088
6245,Transform cases,-20.72507,-42.88061
6247,Reform cases,54.52427,18.94318
6255,Transform cases,-17.45089,-65.49271
6256,Reform cases,26.81806,71.50097
6260,Reform cases,4.601644,-74.20539
6262,Reform cases,-1.472006,9.217529
6265,Reform cases,44.10315,5.465101
6267,Reform cases,-6.3922,105.8278
6269,Reform cases,36.87354,40.186
6272,Reform cases,35.40764,35.94428
6277,Reform cases,34.82215,35.99828
6284,Resists cases,53.89497,9.188319
6285,Reform cases,7.07306,125.6128
6286,Reform cases,-32.475,19.226
6290,Transform cases,-23.67167,27.52889
6291,Resists cases,67.01,24.44
6292,Transform cases,43.2125,2.984
6293,Resists cases,16.23195,97.69007
6294,Reform cases,36.488,117.864
6295,Reform cases,52.09323,4.311879
6297,Transform cases,48.2032,5.947597
6298,Transform cases,-2.845932,112.9898
6299,Reform cases,-20.88159,55.39392
6302,Transform cases,13.9812,48.18115
6303,Transform cases,48.9122,2.4072
6305,Resists cases,25.34402,97.93762
6308,Resists cases,-7.751816,-76.0144
6309,Resists cases,3.750737,-74.64032
6310,Resists cases,46.18378,-0.645375
6317,Reform cases,51.33737,0.9383011
6319,Reform cases,0.6806,13.0212
6321,Reform cases,51.33758,0.9233665
6324,Reform cases,37.7829,106.8461
6327,Reform cases,-0.5273,-90.6152
6329,Reform cases,10.77771,107.0398
6331,Reform cases,12.5335,-7.94994
6332,Reform cases,4.62106,-74.21533
6335,Reform cases,-28.43584,-69.5484
6340,Resists cases,-24.60208,-56.27588
6347,Reform cases,-17.25624,28.06458
6348,Reform cases,-13.17493,-58.43913
6352,Reform cases,52.0859,4.3196
6355,Resists cases,52.0939,4.3134
6356,Reform cases,4.258768,-68.42285
6358,Reform cases,56.702,-2.4678
6368,Reform cases,-15.0456,29.95972
6369,Transform cases,39.061,141.818
6375,Transform cases,4.013022,9.126304
